haltestellen_id,belastung_x,linien_id,linienname,plan_fahrt_id,belastung_y,einsteiger,aussteiger,besetzung,traffic_total,anzahl_messungen,haltestellenlangname,distanz_m,halt_lin_kurz,halt_lin_lang,zonen,vsys,linienname_fahrgastauskunft,koord_wgs84_n,koord_wgs84_e,Quartier
681,0.1584766589943342,67,303,57066,0.1584766589943342,1.618268895184136,1.43513223796034,7.606879631728045,3.053401133144476,10673,"Schlieren, Reitmen",490.2974504249292,681-303,"Schlieren, Reitmen Linie 303",154.0,BL,303,8.433385554315107,47.39710901414476,Keine Zone
424,0.1227650206953642,33,918,101465,0.1227650206953642,0.9530018316831684,1.4318281683168317,3.9284806622516553,2.38483,2871,"Küsnacht ZH, Gartenstrasse",588.7673267326733,424-918,"Küsnacht ZH, Gartenstrasse Linie 918",140.0,BP,918,8.5875276937897,47.31150157447302,Keine Zone
71,0.6322082056762002,5,75,3237,0.1874710939977799,1.272007764034253,1.421137221693625,8.998612511893436,2.693144985727878,22666,"Zürich, Waldgarten",357.9952426260704,71-75,"Zürich, Waldgarten Linie 75",110.0,B,75,8.557188576903096,47.40372180324097,Tulpenstrasse
244,1.0080823892641022,13,7,5224,0.3879375718449038,1.6949759844054582,1.4185874171539965,39.18169475633528,3.113563401559454,8639,"Zürich, Tunnelstrasse",287.233918128655,244-7,"Zürich, Tunnelstrasse Linie 7",110.0,T,7,8.532528744765461,47.36614243368234,Gartenstrasse
273,0.7402688370980663,15,304,28366,0.2744544025,1.68917648,1.41644336,8.78254088,3.10561984,2599,"Unterengstringen, Sennenbüel N",305.48,273-304,"Unterengstringen, Sennenbüel N Linie 304",154.0,BL,304,8.449314863549379,47.41349447012924,Keine Zone
146,1.2809060337029916,37,704,51841,0.3529461363636363,1.3248898418972332,1.411680790513834,11.294276363636364,2.736570632411067,7131,"Zürich, Loorenstrasse",450.10671936758894,146-704,"Zürich, Loorenstrasse Linie 704",110.0,BG,704,8.594527081430035,47.35986254397256,Carl Spitteler-Strasse
20,0.1325550245937637,33,918,101774,0.0857135101010101,1.356902,1.4116588,2.742832323232323,2.7685608000000004,3251,"Küsnacht ZH, Allmend",158.895,20-918,"Küsnacht ZH, Allmend Linie 918",140.0,BP,918,8.597249660278019,47.31579410232788,Keine Zone
369,0.057769711419753,23,61,31122,0.057769711419753,1.391627249070632,1.4007759107806692,2.772946148148148,2.792403159851301,12795,"Zürich, Mühlacker",224.83271375464685,369-61,"Zürich, Mühlacker Linie 61",110.0,B,61,8.496357618651878,47.42618824922419,MÃ¼hlacker
567,0.6556185514900226,55,40,44088,0.1788034979185939,1.073349603960396,1.3982534653465346,4.1124804521276594,2.471603069306931,21848,"Zürich, Glaubtenstrasse Nord",262.26485148514854,567-40,"Zürich, Glaubtenstrasse Nord Linie 40",110.0,B,40,8.51965233285628,47.41474707331946,HÃ¼rst
534,0.5404465023237943,84,80,76633,0.2772656833771161,1.3309290367775832,1.3976388674839464,13.308752802101576,2.7285679042615296,20805,"Zürich, Untermoosstrasse",459.94746059544656,534-80,"Zürich, Untermoosstrasse Linie 80",110.0,B,80,8.483386415274992,47.379829147901255,Zollfreilager
98,1.520168662499695,28,3,77869,0.2391365306644541,1.4608183634100809,1.3966871250777846,21.52228775980087,2.857505488487865,14411,"Zürich, Altes Krematorium",429.87741132545113,98-3,"Zürich, Altes Krematorium Linie 3",110.0,T,3,8.507871995732563,47.37780610447553,Brahmsstrasse
212,1.054801715520285,14,6,110451,0.2419011931605975,1.4260234383753505,1.3939593907563026,21.77110738445378,2.8199828291316527,20016,"Zürich, Museum für Gestaltung",346.5367647058824,212-6,"Zürich, Museum für Gestaltung Linie 6",110.0,T,6,8.534935998010381,47.38212195245331,Berufsschulen
651,0.16422328125,69,744,37888,0.16422328125,2.217048333333333,1.3923843333333332,5.255145,3.6094326666666654,1783,"Aesch bei Maur, Im Brünneli",671.0,651-744,"Aesch bei Maur, Im Brünneli Linie 744",130.0,BG,744,8.654696048296433,47.33027931978489,Keine Zone
465,0.4470705696166025,38,703,73859,0.1518683309659091,1.5831030303030305,1.390019318181818,4.859786590909091,2.973122348484849,4442,"Benglen, Gerlisbrunnen",940.530303030303,465-703,"Benglen, Gerlisbrunnen Linie 703",121.0,BG,703,8.6327832677866,47.3609215026807,Keine Zone
47,0.3438470469295502,30,32,58702,0.0833822534973468,1.1232981693198263,1.3896004341534007,5.00293520984081,2.5128986034732272,17739,"Zürich, Hegianwandweg",434.5,47-32,"Zürich, Hegianwandweg Linie 32",110.0,TR,32,8.510002520143328,47.35664784712372,Strassenverkehrsamt
91,0.3969369767037552,6,46,46182,0.3969369767037552,1.2221421557719054,1.3864742628650903,17.46522697496523,2.608616418636996,21670,"Zürich, Lettenstrasse",305.76773296244784,91-46,"Zürich, Lettenstrasse Linie 46",110.0,TR,46,8.532738829849894,47.390571187689645,Letten
252,0.8328416463538466,29,8,44492,0.021671655011655,0.5312651428571429,1.3849737142857144,1.4303292307692308,1.916238857142857,260,"Zürich, Wollishoferplatz",148.57142857142858,252-8,"Zürich, Wollishoferplatz Linie 8",110.0,T,8,8.530160973388094,47.33844167246881,Entlisberg
231,1.4641944775802915,47,184,12103,0.2570321409574468,1.3568611063829787,1.3812718297872342,8.225028510638298,2.7381329361702127,5720,"Zürich, Morgental",312.97872340425533,231-184,"Zürich, Morgental Linie 184",110.0,BZ,184,8.530141302223567,47.34394693049197,Auf der Egg
265,0.4133419165658846,14,6,96529,0.0327894100044429,1.3607605151843818,1.3772412689804772,2.721521030368764,2.738001784164859,9372,"Zürich, Werdhölzli",149.5,265-6,"Zürich, Werdhölzli Linie 6",110.0,T,6,8.482017237033801,47.39783154474259,WerdhÃ¶lzli
249,1.24414536388651,14,6,80475,0.110332358422939,0.9176416129032258,1.3746654838709678,9.929912258064515,2.2923070967741936,253,"Zch, Bhf.Wollishofen/Staubstr.",390.9354838709677,249-6,"Zch, Bhf.Wollishofen/Staubstr. Linie 6",110.0,T,6,8.532917639939964,47.34703298955535,Bellariastrasse
261,0.1707361016819034,14,6,110451,0.0999669131270511,1.3320718162983425,1.3702487051104972,8.997022181434598,2.7023205214088395,20242,"Zürich, Hardturm",356.2914364640884,261-6,"Zürich, Hardturm Linie 6",110.0,T,6,8.504504417502101,47.39416324772488,Hardhof
146,1.2809060337029916,40,701,7745,0.4358689562074829,1.0062182993197275,1.368706462585034,13.947806598639454,2.374924761904762,11094,"Zürich, Loorenstrasse",450.5442176870748,146-701,"Zürich, Loorenstrasse Linie 701",110.0,BG,701,8.594527081430035,47.35986254397256,Carl Spitteler-Strasse
238,0.6169870087525756,29,8,53189,0.0351508072916666,0.5166675000000001,1.36666625,1.68723875,1.88333375,85,"Zürich, Guggachstrasse",374.0,238-8,"Zürich, Guggachstrasse Linie 8",110.0,T,8,8.54014349396551,47.395708993001605,Scheuchzerstrasse
411,0.1450606603045655,34,912,102676,0.062624587191358,1.5029900925925928,1.364268425925926,3.005980185185185,2.867258518518519,1812,"Zumikon, Dorfzentrum",293.0,411-912,"Zumikon, Dorfzentrum Linie 912",140.0,BP,912,8.623142761308344,47.33279337467194,Keine Zone
100,0.2466484412561367,7,33,73035,0.2466484412561367,1.8546975791433893,1.358265791433892,10.852531415270018,3.212963370577281,21436,"Zürich, Schulhaus Altweg",290.5,100-33,"Zürich, Schulhaus Altweg Linie 33",110.0,TR,33,8.494202034589685,47.372273923043366,Espenhof
365,0.8992353304202992,79,37,48891,0.1674821732142857,1.6498254285714284,1.3550749142857144,5.359429542857143,3.0049003428571432,3803,"Zürich, Zehntenhausplatz",384.2228571428572,365-37,"Zürich, Zehntenhausplatz Linie 37",110.0,B,37,8.506462509096199,47.41916026244788,Zehntenhausplatz
263,0.30175517561922094,72,78,44081,0.1200701518817204,1.4019447096774191,1.3533843548387097,3.842244860215053,2.755329064516129,16957,"Zürich, Grünaustrasse",625.7612903225806,263-78,"Zürich, Grünaustrasse Linie 78",110.0,B,78,8.48921233189132,47.39522977053613,GrÃ¼naustrasse
320,0.2158198946572551,50,67,35212,0.0834066129385965,1.3298397027972029,1.3523759965034965,2.669011614035088,2.6822156993007,22235,"Zürich, Dunkelhölzli",92.17657342657344,320-67,"Zürich, Dunkelhölzli Linie 67",110.0,B,67,8.470053867076638,47.38888998330783,DunkelhÃ¶lzli
46,0.3829528261516671,4,89,60847,0.2657075386456372,1.2396940018832392,1.3505207721280603,12.753961854990584,2.5902147740112995,12150,"Zürich, Im Hagacker",366.03954802259886,46-89,"Zürich, Im Hagacker Linie 89",110.0,B,89,8.507712057979242,47.35926866939358,Gehrenholz
182,0.9227510734738765,85,29,99477,0.0366185416666666,0.5858966666666666,1.349405,1.1717933333333332,1.9353016666666667,62,"Zürich, ETH/Universitätsspital",2680.0,182-Uni-Shuttle,"Zürich, ETH/Universitätsspital Linie Uni-Shuttle",110.0,B,Uni-Shuttle,8.548224835759335,47.37729062422477,ETH / UniversitÃ¤t
586,1.0161839131527084,57,306,40535,0.2554735504518072,0.1240533734939759,1.3427989156626503,8.17515361445783,1.4668522891566265,2350,"Dietikon, Sommerau",430.0,586-306,"Dietikon, Sommerau Linie 306",154.0,BL,306,8.405338294572566,47.40278891111959,Keine Zone
39,0.2158870903677254,4,89,71467,0.0501758769102196,1.2042210458452722,1.3417427936962751,2.4084420916905445,2.545963839541548,6707,"Zürich, Heizenholz",262.0,39-89,"Zürich, Heizenholz Linie 89",110.0,B,89,8.483849909033813,47.41224291443765,RÃ¼tihof
383,0.5120439298813454,31,10,88746,0.255041241824824,1.3229098155573376,1.3386031194867682,22.95371176423416,2.661512935044106,10768,"Zürich, Salersteig",351.9422614274258,383-10,"Zürich, Salersteig Linie 10",110.0,T,10,8.54848005255525,47.40608151163023,Tramdepot
357,0.7662241541105564,24,62,28879,0.2020894464392579,1.2810926929982047,1.3374753321364452,9.70029342908438,2.61856802513465,13362,"Zürich, Dreispitz",363.3895870736086,357-62,"Zürich, Dreispitz Linie 62",110.0,B,62,8.567169282162252,47.410793865318674,Hagenholz
187,0.4613810407314689,31,10,88746,0.2247291018895217,1.126002287104623,1.3373752311435525,20.22561917005696,2.4633775182481754,10551,"Zürich, Langmauerstrasse",325.4712084347121,187-10,"Zürich, Langmauerstrasse Linie 10",110.0,T,10,8.544787983493793,47.393541785433776,Irchel
47,0.3438470469295502,4,89,60847,0.2604647934322034,1.0992480414312618,1.337118286252354,12.502310084745764,2.436366327683616,12150,"Zürich, Hegianwandweg",348.45197740113,47-89,"Zürich, Hegianwandweg Linie 89",110.0,B,89,8.510002520143328,47.35664784712372,Strassenverkehrsamt
167,1.132477788568361,29,8,54153,0.2488472071127676,1.381101812940423,1.3370940999359386,16.423915669442664,2.7181959128763613,14434,"Zürich, Kantonalbank",237.31005765534917,167-8,"Zürich, Kantonalbank Linie 8",110.0,T,8,8.53974656829361,47.368169716705104,Stadthaus
143,0.647060665814746,8,31,106344,0.2750699366480793,0.7324477881040893,1.3340520074349442,16.50419619888476,2.0664997955390336,18035,"Zürich, Waserstrasse",321.0,143-31,"Zürich, Waserstrasse Linie 31",110.0,TR,31,8.584048918172364,47.35832082314761,Buchzelgstrasse
8,0.4329276949055588,3,916,102001,0.1656547757227891,1.191596581632653,1.329759005102041,7.951429234693877,2.521355586734694,5309,"Zollikon, Beugi",423.140306122449,8-916,"Zollikon, Beugi Linie 916",140.0,BP,916,8.575071382095633,47.33647905385761,Keine Zone
190,0.4785265271402964,10,9,83194,0.2378832272457453,1.3131589279913374,1.3294141851651329,19.744307861396862,2.64257311315647,15964,"Zürich, Tierspital",716.4158094206822,190-9,"Zürich, Tierspital Linie 9",110.0,T,9,8.551797911264643,47.40190287308428,Gorwiden
242,1.185744499848186,14,6,110451,0.3133095995265261,1.2016850471533356,1.329096751659099,28.197863957387355,2.5307817988124346,20088,"Zürich, Haldenegg",415.9304924903946,242-6,"Zürich, Haldenegg Linie 6",110.0,T,6,8.544418664618748,47.3795759061585,Beckenhof
186,0.6490316090974947,10,9,83194,0.229771657796558,1.1720400388457268,1.3270839289678136,19.07104759711432,2.499123967813541,15683,"Zürich, Letzistrasse",266.56492785793563,186-9,"Zürich, Letzistrasse Linie 9",110.0,T,9,8.54549690992288,47.390683549635646,Letzistrasse
672,0.1315120150501672,73,38,10120,0.1315120150501672,0.7777255128205128,1.3240414743589743,3.024776346153846,2.101766987179487,6475,"Zürich, Michelstrasse",312.0,672-38,"Zürich, Michelstrasse Linie 38",110.0,B,38,8.495605487321038,47.40632527145786,HÃ¶nggerberg
80,0.3437308428284182,6,46,55522,0.3437308428284182,1.1048216621983915,1.3213207037533512,15.124157084450404,2.4261423659517427,22514,"Zürich, Lehenstrasse",452.1387399463807,80-46,"Zürich, Lehenstrasse Linie 46",110.0,TR,46,8.520705595756622,47.39614450306231,Waidspital
535,0.8511032779517588,50,67,44748,0.2386461527534965,1.5386136013986014,1.320446451048951,7.636676888111888,2.8590600524475525,22235,"Zürich, Rautistrasse",412.05594405594405,535-67,"Zürich, Rautistrasse Linie 67",110.0,B,67,8.48409111987166,47.38334882657105,Zwyssigstrasse
533,0.5274564462861427,50,67,44748,0.2862870525568181,1.2187474125874125,1.3196396853146852,9.16118568181818,2.5383870979020977,22235,"Zürich, Albisriederdörfli",417.5034965034965,533-67,"Zürich, Albisriederdörfli Linie 67",110.0,B,67,8.485218017227343,47.37531504587499,In der Ey
239,0.4979232826583243,13,7,5224,0.2334295490513963,0.920937358674464,1.3175322514619885,23.576384454191032,2.2384696101364523,8639,"Zürich, Röslistrasse",391.3391812865497,239-7,"Zürich, Röslistrasse Linie 7",110.0,T,7,8.540501156796882,47.38866242501427,Weinbergstrasse
7,0.7831081733812556,34,912,62992,0.3112748128019323,1.424025458937198,1.3172365458937196,14.941191014492754,2.7412620048309178,4922,"Zollikon, Dufourplatz",442.92995169082127,7-912,"Zollikon, Dufourplatz Linie 912",140.0,BP,912,8.572654331299818,47.34042477342855,Keine Zone
150,1.2729186774013566,23,61,31122,0.3836669900092936,1.4579566356877325,1.3171850743494424,18.41601552044609,2.7751417100371745,12795,"Zürich, Messe/Hallenstadion",328.7211895910781,150-61,"Zürich, Messe/Hallenstadion Linie 61",110.0,B,61,8.550079049152776,47.41095946039508,MessegelÃ¤nde
227,0.40998250490199395,12,72,8131,0.2650698099019939,1.2460665706319702,1.3143322026022304,11.663071635687732,2.5603987732342004,23164,"Zürich, Brunau/Mutschellenstr.",417.5,227-72,"Zürich, Brunau/Mutschellenstr. Linie 72",110.0,TR,72,8.526903441291939,47.35519449808425,Rieterplatz
39,0.2158870903677254,6,46,55522,0.1657112134575058,1.162505474898236,1.313256343283582,7.291293392130258,2.475761818181818,22163,"Zürich, Heizenholz",377.0,39-46,"Zürich, Heizenholz Linie 46",110.0,TR,46,8.483849909033813,47.41224291443765,RÃ¼tihof
264,0.5447627137397314,72,78,44081,0.0802622666309012,1.2869579784946237,1.306256741935484,2.568392532188841,2.593214720430108,16957,"Zürich, Bändliweg",240.51612903225808,264-78,"Zürich, Bändliweg Linie 78",110.0,B,78,8.485008699563625,47.39635630419836,WerdhÃ¶lzli
528,0.2106051653874268,49,77,6222,0.2106051653874268,1.1680669005847952,1.3050929824561404,6.73936529239766,2.473159883040936,8510,"Zürich, EPI-Klinik",294.0,528-77,"Zürich, EPI-Klinik Linie 77",110.0,B,77,8.570658581653964,47.34864805086947,BurghÃ¶lzli
4,1.0096013174150975,7,33,68716,0.0688729657581507,1.5152052466793169,1.3028384629981025,3.0304104933586338,2.81804370967742,21038,"Zürich, Bahnhof Tiefenbrunnen",192.5,4-33,"Zürich, Bahnhof Tiefenbrunnen Linie 33",110.0,TR,33,8.560994170697292,47.35041552293262,Tiefenbrunnen
385,0.5820096783554092,31,10,88746,0.2483492395972556,1.315762686447474,1.3009404731355252,22.351431563753007,2.616703159582999,10768,"Zürich, Hirschwiesenstrasse",439.9238171611868,385-10,"Zürich, Hirschwiesenstrasse Linie 10",110.0,T,10,8.543496940681162,47.40027346556525,Steinkluppe
466,0.3672204317082837,39,705,65194,0.089311465992647,1.4949365384615383,1.300465,2.8579669117647057,2.7954015384615385,3872,"Benglen, Bodenacher",303.38461538461536,466-705,"Benglen, Bodenacher Linie 705",121.0,BG,705,8.63861301311018,47.36113092772878,Keine Zone
156,1.4777994589766419,25,15,41282,0.0292149479166666,0.902885909090909,1.3004002272727273,1.4023175,2.2032861363636367,726,"Zürich, Bahnhof Oerlikon",400.0,156-15,"Zürich, Bahnhof Oerlikon Linie 15",110.0,T,15,8.544868746143013,47.41146818960042,Marktplatz Oerlikon
174,0.0550732841793733,9,11,86619,0.0550732841793733,0.5637059293572669,1.2995374232773595,4.956595576143601,1.8632433526346264,24058,"Zürich, Friedhof Enzenbühl",407.3977996525768,174-11,"Zürich, Friedhof Enzenbühl Linie 11",110.0,T,11,8.580277629413274,47.35097306145027,Rehalp
552,0.1785593276515151,54,165,31848,0.1785593276515151,1.7006174380165289,1.298310867768595,8.570847727272726,2.998928305785124,3463,"Rüschlikon, Schlossstrasse",416.5,552-165,"Rüschlikon, Schlossstrasse Linie 165",150.0,BZ,165,8.553793421799892,47.31368561698092,Keine Zone
228,0.3631137406454883,12,72,16524,0.2319240106454883,1.384321171003717,1.2970856784386615,10.204656468401486,2.681406849442379,23164,"Zürich, Thujastrasse",380.0,228-72,"Zürich, Thujastrasse Linie 72",110.0,TR,72,8.527807122145052,47.35018465677268,MuggenbÃ¼hl
271,0.8188818919794958,16,308,39670,0.3781531519396552,1.2568309913793103,1.2969136637931034,12.100900862068968,2.5537446551724137,5975,"Oberengstringen, Lanzrain",486.76293103448273,271-308,"Oberengstringen, Lanzrain Linie 308",154.0,BL,308,8.467946603753008,47.40733945605946,Keine Zone
40,1.2724737436142999,84,80,76687,0.381368924951267,0.6967191695906433,1.2966977426900586,18.30570839766082,1.993416912280702,10411,"Zürich, Bristenstrasse",298.0,40-80,"Zürich, Bristenstrasse Linie 80",110.0,B,80,8.487057680460563,47.39007720862445,Altstetterplatz
647,0.0731677560028248,67,303,10850,0.0731677560028248,1.020266313559322,1.2946312288135593,3.5120522881355933,2.314897542372881,7160,"Spreitenbach, Ikea",1369.3813559322034,647-303,"Spreitenbach, Ikea Linie 303",184.0,BL,303,8.373562043527384,47.42206527922393,Keine Zone
20,0.1325550245937637,3,916,18205,0.0468415144927536,1.1097217167381974,1.2944807725321887,2.248392695652174,2.404202489270386,2380,"Küsnacht ZH, Allmend",158.43347639484978,20-916,"Küsnacht ZH, Allmend Linie 916",140.0,BP,916,8.597249660278019,47.31579410232788,Keine Zone
54,0.4306044624853108,55,40,44088,0.1529583275936289,1.3940734405940596,1.2925965346534651,3.5180415346534657,2.686669975247525,21848,"Zürich, Seebacherplatz",393.3168316831683,54-40,"Zürich, Seebacherplatz Linie 40",110.0,B,40,8.54834391546771,47.41989921144194,Ettenfeld
98,1.520168662499695,12,72,8131,0.4057343165408599,0.3676671480144404,1.2789480505415165,17.852309927797837,1.6466151985559567,11847,"Zürich, Altes Krematorium",150.0,98-72,"Zürich, Altes Krematorium Linie 72",110.0,TR,72,8.507871995732563,47.37780610447553,Brahmsstrasse
421,0.25108897426081356,33,918,101774,0.1049336060855263,1.6921413953488371,1.2783152159468438,3.3578753947368423,2.970456611295681,4476,"Küsnacht ZH, Bahnhof",181.2358803986711,421-918,"Küsnacht ZH, Bahnhof Linie 918",140.0,BP,918,8.580231634462784,47.31914809832751,Keine Zone
51,0.5259309635663544,26,13,34355,0.1438814106707888,1.440165677346824,1.27573586846543,13.812615424395728,2.715901545812254,11210,"Zürich, Saalsporthalle",299.1433389544688,51-13,"Zürich, Saalsporthalle Linie 13",110.0,T,13,8.52057569569882,47.35778160161623,Saalsporthalle
163,0.8040009382748455,9,11,88877,0.2930693446002153,1.5670554492072817,1.274327246036406,28.13465708162067,2.841382695243688,23801,"Zürich, Beckenhof",479.4691720493247,163-11,"Zürich, Beckenhof Linie 11",110.0,T,11,8.54044623448575,47.38408443803901,Beckenhof
259,0.2043394540482717,29,8,54153,0.0842131143076333,1.350705594936709,1.269822329113924,5.558065544303798,2.620527924050633,14569,"Zürich, Fischerweg",336.0,259-8,"Zürich, Fischerweg Linie 8",110.0,T,8,8.512122564483064,47.393571015982,Hardturm
618,0.32114031304347823,63,163,54296,0.135374852173913,0.0524344,1.2651344,3.1136216,1.3175688,2943,"Kilchberg ZH, Gottlieb-Binder",383.0,618-163,"Kilchberg ZH, Gottlieb-Binder Linie 163",150.0,BZ,163,8.542835479614968,47.32297520614775,Keine Zone
258,0.26212724425990264,29,8,54153,0.1167081016494054,1.3638893860759491,1.2618788987341771,7.70273470886076,2.6257682848101265,14569,"Zürich, Förrlibuckstrasse",443.8601265822785,258-8,"Zürich, Förrlibuckstrasse Linie 8",110.0,T,8,8.51715520853602,47.39221087589196,Technopark
93,1.1754215893393967,6,46,46182,0.3956185946390189,1.2032148331015298,1.2605911682892907,17.40721816411683,2.4638060013908207,21670,"Zürich, Stampfenbachplatz",719.6870653685675,93-46,"Zürich, Stampfenbachplatz Linie 46",110.0,TR,46,8.542764894800257,47.3802933446235,Beckenhof
713,0.4235179272983562,84,80,76687,0.4235179272983562,1.2144935837155963,1.2603226834862384,20.3288605103211,2.474816267201835,21119,"Zürich, Mötteliweg",453.3337155963303,713-80,"Zürich, Mötteliweg Linie 80",110.0,B,80,8.526460835379302,47.4139546085646,HÃ¼rst
146,1.2809060337029916,38,703,73859,0.3314368256578947,1.4412264661654135,1.2584939849624062,10.605978421052631,2.69972045112782,4498,"Zürich, Loorenstrasse",446.0375939849624,146-703,"Zürich, Loorenstrasse Linie 703",110.0,BG,703,8.594527081430035,47.35986254397256,Carl Spitteler-Strasse
616,0.6511214434782608,63,163,54296,0.3122523478260869,3.590902,1.256269,7.181804,4.847171,5893,"Kilchberg ZH, Bahnhof",190.0,616-163,"Kilchberg ZH, Bahnhof Linie 163",150.0,BZ,163,8.548076986800615,47.32438216977207,Keine Zone
150,1.2729186774013566,24,62,28879,0.3442027150658288,1.228609497307002,1.255775332136445,16.521730323159783,2.4843848294434467,13362,"Zürich, Messe/Hallenstadion",329.40394973070016,150-62,"Zürich, Messe/Hallenstadion Linie 62",110.0,B,62,8.550079049152776,47.41095946039508,MessegelÃ¤nde
411,0.1450606603045655,32,919,22358,0.0824360731132075,1.3443421153846151,1.255058846153846,2.6379543396226413,2.599400961538461,1218,"Zumikon, Dorfzentrum",298.63461538461536,411-919,"Zumikon, Dorfzentrum Linie 919",140.0,BP,919,8.623142761308344,47.33279337467194,Keine Zone
192,0.2160126103547922,10,9,83194,0.2160126103547922,1.546399734704927,1.2504298592311858,17.929046659447756,2.796829593936113,15964,"Zürich, Heerenwiesen",384.48132106118027,192-9,"Zürich, Heerenwiesen Linie 9",110.0,T,9,8.576328320438087,47.40471333612599,Auhof
288,0.6173730003598813,75,302,54921,0.121638361449115,1.3723246902654866,1.2501777433628318,3.892427566371681,2.622502433628319,4142,"Urdorf, Spitzacker",349.7079646017699,288-302,"Urdorf, Spitzacker Linie 302",154.0,BL,302,8.421823668242338,47.384345218744194,Keine Zone
120,1.22937868779122,34,912,101779,0.3736299090038313,2.5575606896551726,1.2488936781609197,17.934235632183906,3.806454367816092,1780,"Zürich, Höschgasse",274.0,120-912,"Zürich, Höschgasse Linie 912",110.0,BP,912,8.55420382800568,47.35799234103848,Gemeinschaftszentrum
520,0.1474686152306968,48,70,2328,0.1474686152306968,0.6599861158192091,1.2464790254237288,7.078493531073446,1.9064651412429376,12832,"Zürich, Im Hüsli",260.0,520-70,"Zürich, Im Hüsli Linie 70",110.0,B,70,8.512699798043704,47.32823398683713,Mahrbachweg
691,0.1612736732142857,79,37,48891,0.1612736732142857,0.7716519428571428,1.2446974857142856,5.160757542857143,2.0163494285714285,3803,"Zürich, Schauenberg",359.18857142857144,691-37,"Zürich, Schauenberg Linie 37",110.0,B,37,8.50693317533921,47.416196569649074,Lerchenberg
216,0.5458153419855079,25,15,41282,0.2546474858539094,1.6089856893004115,1.2332104012345677,12.223079320987654,2.8421960905349795,16543,"Zürich, Helmhaus",302.0,216-15,"Zürich, Helmhaus Linie 15",110.0,T,15,8.543294615697283,47.370069795837935,GrossmÃ¼nster
26,0.5431737009781269,4,89,60847,0.2587901176447936,1.2712933548983365,1.231240887245841,12.421925646950092,2.5025342421441774,12318,"Zürich, Albisrank",390.7024029574861,26-89,"Zürich, Albisrank Linie 89",110.0,B,89,8.494669247964401,47.37981651314964,Letzigraben
562,0.0410232506887052,54,165,31848,0.0410232506887052,0.9845580165289256,1.2266062809917355,1.9691160330578512,2.211164297520661,3463,"Rüschlikon, Park im Grüene",235.0,562-165,"Rüschlikon, Park im Grüene Linie 165",150.0,BZ,165,8.550392976699662,47.30029739036899,Keine Zone
191,0.4183473527265208,10,9,83194,0.2100067499885845,1.3992377152138604,1.2247687384948565,17.43056024905252,2.624006453708717,15964,"Zürich, Schörlistrasse",626.4277206280454,191-9,"Zürich, Schörlistrasse Linie 9",110.0,T,9,8.563873299053554,47.40594166701226,Tulpenstrasse
62,0.4515920613865544,55,40,44088,0.1974219253120964,1.2039489603960396,1.2240788613861386,4.5407042821782175,2.428027821782178,21848,"Zürich, Buhnstrasse",225.46039603960395,62-40,"Zürich, Buhnstrasse Linie 40",110.0,B,40,8.538943107297586,47.42225580745142,HÃ¶henring
38,0.1876449247887819,4,89,71467,0.0772642741165234,1.299281346704871,1.223677335243553,3.708685157593123,2.522958681948424,6707,"Zürich, Geeringstrasse",728.0,38-89,"Zürich, Geeringstrasse Linie 89",110.0,B,89,8.480434372208665,47.41444152684199,RÃ¼tihof
328,0.47657117814570216,50,67,35212,0.188883753277972,1.0666069580419582,1.2191894405594406,6.044280104895105,2.2857963986013985,22235,"Zürich, Schulhaus Buchlern",477.4562937062937,328-67,"Zürich, Schulhaus Buchlern Linie 67",110.0,B,67,8.47856764067224,47.38466697287051,Buchlern
251,1.1360417866189658,14,6,80475,0.0576081218637992,1.9193883870967745,1.2191403225806452,5.184730967741936,3.1385287096774195,253,"Zürich, Butzenstrasse",302.06451612903226,251-6,"Zürich, Butzenstrasse Linie 6",110.0,T,6,8.530314328034507,47.34140864463786,Morgental
358,0.8639394175849593,53,94,33771,0.3640206673569277,1.2070735542168676,1.2158659638554217,11.648661355421687,2.422939518072289,7982,"Zürich, Saatlenstrasse",306.0,358-94,"Zürich, Saatlenstrasse Linie 94",110.0,B,94,8.562863043911149,47.410808843602055,Dreispitz
675,0.0540275082020997,74,301,52497,0.0540275082020997,1.2914918039215688,1.2155602352941175,2.593320393700788,2.507052039215686,6485,"Oetwil an der Limmat, Post",351.6156862745098,675-301,"Oetwil an der Limmat, Post Linie 301",154.0,BL,301,8.394804422290914,47.42781913810514,Keine Zone
360,1.081999758416217,23,61,31122,0.353929977153036,1.4436932156133828,1.2145095167286246,16.988638903345727,2.658202732342008,12795,"Zürich, Hallenbad Oerlikon",210.8252788104089,360-61,"Zürich, Hallenbad Oerlikon Linie 61",110.0,B,61,8.555864393104715,47.410705795342295,MessegelÃ¤nde
461,0.8812851712641068,37,704,51841,0.2785039896245059,0.9009290909090908,1.2131839130434785,8.91212766798419,2.114113003952569,7131,"Pfaffhausen, Müseren",718.1462450592885,461-704,"Pfaffhausen, Müseren Linie 704",121.0,BG,704,8.617545097489266,47.36269723544076,Keine Zone
597,0.2070175787815126,59,751,23790,0.2070175787815126,0.7371389915966386,1.2100636134453782,6.624562521008404,1.9472026050420168,7280,"Zürich, Zoo/Forrenweid",515.5,597-751,"Zürich, Zoo/Forrenweid Linie 751",110.0,BG,751,8.578089271142023,47.38049902545141,Dolder
