pers_n,koord_wgs84_e,koord_wgs84_n
30,47.41013242817011,8.56950065594648
15,47.411918102392804,8.570863692506101
121,47.41462903581449,8.569596133399573
24,47.4146030800907,8.572245962086829
0,47.42901813648608,8.569901770064062
92,47.43348875181718,8.57264808467053
154,47.43438806662516,8.572667240510883
54,47.441595567519926,8.571494924769677
7,47.44699143932497,8.571609770219041
5,47.33185154727522,8.571810508813764
27,47.33365023320108,8.571848719373541
14,47.33543592144292,8.573209878437149
60,47.35432205061864,8.573611741479162
66,47.3597310703502,8.572403063224405
10,47.36241607301164,8.573784055967122
0,47.372321745482274,8.57267087235194
128,47.40828181715002,8.574761497614016
5,47.426281220365794,8.573820065758825
56,47.42716751816416,8.575164464956814
51,47.42897916967739,8.573877586818078
103,47.42806683438359,8.575183661037583
42,47.42987848558805,8.573896761805344
152,47.4325764317375,8.57395429067021
41,47.43346272616569,8.575298851198125
96,47.44246888055693,8.574165279945378
89,47.44606612668721,8.574242022846017
185,47.447864748147644,8.574280398203193
33,47.33449749873267,8.577159516143078
60,47.34801367119397,8.574801013172051
21,47.358792681904916,8.576354516140011
47,47.3848863391785,8.575587156817427
0,47.40104810538318,8.57858178896677
119,47.40374607391727,8.578639523914264
96,47.40736946588988,8.576067048877054
129,47.40735642138895,8.57739178125362
86,47.409155064166,8.57743023494511
202,47.40824268299287,8.578735761875745
36,47.41004132481618,8.578774261628372
51,47.41903451836952,8.578966799558959
82,47.42444348583392,8.577757196634142
72,47.42535585127071,8.576451255473073
34,47.427154484062186,8.576489690467636
48,47.43255037611818,8.576605011097955
40,47.448711870713346,8.579602638289261
54,47.33448444153,8.578482437151175
44,47.33537071021016,8.579824598302748
187,47.33627005102636,8.579843839747554
21,47.33625696303882,8.581166804087413
29,47.33805564351169,8.581205333566434
19,47.33898114549805,8.5785785360424
24,47.339854323019914,8.581243865653178
47,47.34167916498419,8.578636203182318
20,47.343451679135335,8.581320937651032
47,47.34617585928428,8.578732328094103
47,47.34797453530391,8.578770782613867
28,47.34796145965184,8.58009403779381
35,47.35154571618815,8.581494387801067
112,47.35963973343867,8.581667890803404
85,47.40192126613582,8.581250226289772
144,47.4055316438683,8.580002703460726
4,47.41092756957516,8.580118333070496
125,47.416297286212576,8.582883894006867
151,47.417196604261434,8.58290321658729
121,47.41902144063647,8.580291821598049
63,47.41900834770564,8.581616842983314
38,47.42530356461169,8.581751971845067
9,47.42710219565368,8.581790585984399
4,47.4316118646498,8.580561797917488
11,47.44328982747872,8.58213823116233
50,47.44688706729375,8.582215514485585
51,47.44777326142955,8.58356057445692
32,47.44958499434329,8.582273483863458
81,47.45048430282303,8.58229280830113
56,47.34793526281465,8.582740546198167
39,47.347022804616635,8.584044482528965
38,47.356928621701535,8.582933527779533
28,47.35781483264541,8.584276328397094
18,47.36051283413177,8.584334304582745
4,47.382996092941774,8.584817668596818
70,47.400083264397004,8.585185299147662
136,47.416271025680196,8.58553379918702
0,47.42168006660752,8.584324926558628
44,47.451357363773326,8.584963787042476
26,47.45044490978097,8.586270220545329
76,47.4549414448472,8.586367188804022
62,47.346084014057446,8.587994788076053
22,47.34970767812281,8.585425732391403
15,47.34879519005669,8.586729666105187
9,47.35150635000253,8.585464415411456
31,47.35510369082628,8.585541789309042
67,47.35960036133331,8.585638521416934
114,47.35867470418902,8.588266212813945
4,47.38205728591086,8.588770628828646
10,47.383882274892116,8.586161157926293
27,47.397372147628495,8.586451718177116
154,47.40005695099924,8.587834396104007
241,47.402741735548396,8.589217213516488
115,47.40364105637999,8.589236638140111
256,47.40545287808089,8.587950807632195
132,47.40816400442164,8.586684272758117
98,47.4117612817694,8.586761811977803
102,47.415358554968634,8.58683936171458
0,47.44860676529336,8.59020870969427
124,47.45401579854833,8.588999578027957
103,47.454928282318434,8.587693103646563
9,47.3460708326023,8.58931799402675
63,47.358661519650546,8.589589731393774
103,47.36134631737765,8.590971562521705
159,47.40003057683215,8.59048349043003
56,47.41891627165422,8.59089197430916
50,47.419789142935095,8.593561509546527
213,47.44499632718186,8.591456549596778
89,47.44498310625612,8.592782215256545
7,47.44859355868856,8.591534465656043
32,47.34423252501508,8.593248664875246
25,47.345131861216295,8.593268136075608
56,47.34603119717448,8.593287607935
44,47.35409870633911,8.596109692224971
28,47.35592387661409,8.593501841895334
81,47.35591063201708,8.594825290837305
92,47.35589737224032,8.596148739119034
40,47.38467589182108,8.596773849218073
69,47.385575216425686,8.596793394828932
0,47.39456844852374,8.59698888736876
116,47.397292937947,8.594398594543794
366,47.39726641318778,8.597047548050726
77,47.41168205089129,8.594710836300383
240,47.410769475158695,8.59601612892309
42,47.41977589780603,8.594886546738714
10,47.4206752128263,8.594906073431316
80,47.419762637479096,8.59621158326868
110,47.451238498361775,8.596896195824185
50,47.341494746256174,8.597159528355329
136,47.343280131514575,8.598521735759466
57,47.34958876389436,8.597335377860462
65,47.35047480916565,8.598678232973429
117,47.360380756624906,8.5975699272198
67,47.3612800877537,8.597589477301499
89,47.382863960240236,8.598058877947453
0,47.39095787512187,8.598235001603532
0,47.394541864332126,8.59963770402196
45,47.39544118569775,8.599657301652611
273,47.39995108971623,8.59843075756552
312,47.39903846860427,8.599735698817687
13,47.40983029266555,8.599970954101698
77,47.41613881120458,8.598783285561328
50,47.418836756616436,8.598842061147884
60,47.419722765311434,8.600186688877688
78,47.42152139331272,8.600225922029185
4,47.33247478642438,8.599609935253708
25,47.34413951426234,8.60251076168436
63,47.345951516539614,8.601226817936208
67,47.35674351302901,8.601462139401924
32,47.35855549684172,8.600177856304743
11,47.36032750055221,8.602864157782328
162,47.36124016780369,8.601560218231553
0,47.39451521937787,8.602286518018476
14,47.39991114106326,8.602404382184293
0,47.40170977957536,8.6024436755665
13,47.40621970432574,8.601217223191401
40,47.4116022729731,8.602659836795617
31,47.41248823927574,8.604004345282643
40,47.41428687010971,8.604043702082746
13,47.417011500900266,8.601452810855216
90,47.421494734986766,8.602876078661744
125,47.33243479676871,8.603578528929745
54,47.34231413404252,8.605117726857186
67,47.341401421474664,8.606421142477219
90,47.34320009064382,8.606460528023447
121,47.344112803173594,8.605157069091195
94,47.34409942486464,8.606480221796303
33,47.34591147133332,8.60519641398837
16,47.34589809257739,8.606519611341694
20,47.35401883157237,8.60405010001668
25,47.35581749480461,8.604089414901866
19,47.37920002674489,8.60460075077751
151,47.39446174718171,8.607584138017199
125,47.39537445826661,8.606279443480423
0,47.39987105568073,8.606378000809793
25,47.34318669738221,8.60778365773907
26,47.39262284406217,8.611517750158514
179,47.396246980504586,8.608948050404255
212,47.39533423951758,8.610252720567182
55,47.405213298859394,8.611794977404495
17,47.40701193114702,8.611834592037619
12,47.42592438079357,8.60960033674838
0,47.45109154567457,8.611480177870128
7,47.386314148325205,8.612703385913974
18,47.38720000475572,8.614047422908843
28,47.390797286987,8.6141267800575
70,47.392609392914785,8.61284210674798
143,47.39259592657737,8.614166462665773
152,47.396193202698605,8.614245835951765
4,47.40248842605824,8.614384765098249
110,47.40518637507258,8.614444316253115
44,47.40698500645965,8.614484020387833
0,47.40969642221878,8.613218800667127
17,47.41328020816528,8.61462300606259
59,47.41868955807882,8.613417158107357
36,47.421374020207494,8.614801750411576
29,47.422286805121594,8.613496519919746
38,47.42588404797106,8.613575892499489
12,47.334099182069785,8.616846860453906
98,47.33682416652759,8.614260521110772
35,47.3448911842257,8.617085292405864
39,47.34670334825422,8.615801826155382
36,47.34668984785815,8.617125040479488
18,47.362005442499445,8.614815819179128
65,47.36287777649537,8.61748289426666
60,47.39075679818869,8.618099709594238
34,47.39435407364237,8.61817934586767
115,47.395280401847636,8.615550413962172
117,47.39707903843575,8.615590148029314
25,47.402447928458066,8.618358566961307
50,47.41596466046917,8.616007518415717
40,47.42405846342809,8.616186482434781
28,47.42945432026305,8.616305822134093
43,47.429440814287396,8.617631094264784
29,47.34397833714889,8.618388566057002
75,47.36103851859274,8.62141383279865
51,47.36283717203613,8.621453739129409
59,47.364662910215415,8.618846329570506
0,47.36734735244164,8.620229790798334
131,47.38711889587814,8.621992739250492
97,47.38803177180475,8.620688471625053
40,47.38801821546077,8.622012711687505
76,47.391642590563066,8.619443948510625
96,47.39431344542201,8.622152537698561
70,47.39613918183635,8.619543610737912
71,47.397024955905295,8.620888009586675
56,47.398837133533426,8.619603416181361
51,47.399736450253364,8.61962335268059
118,47.40063576671665,8.619643289855592
63,47.40333371456467,8.619703105435628
36,47.41412548272359,8.619942428600059
39,47.417695618014214,8.622672182016416
25,47.42131997404235,8.620102031484256
27,47.42401790397161,8.620161893730563
66,47.42848733069933,8.622912172414924
53,47.442903346977126,8.620581100076357
177,47.44378909565845,8.621926698252315
60,47.442876221815766,8.623232311619823
82,47.44468839905099,8.62194669099579
35,47.4455741313118,8.623292357072527
20,47.44919846856132,8.620720901917705
11,47.45099707231285,8.620760851401785
12,47.450084213777906,8.622066661706523
88,47.33584370900968,8.622178371558359
28,47.357427644919355,8.62265750782899
79,47.358313393295425,8.624000981532317
31,47.388004643928205,8.62333695107318
8,47.38799105720697,8.62466118978132
39,47.39340055472616,8.623456934082277
80,47.405091663222365,8.623716980984717
4,47.4068902914416,8.62375699837256
22,47.43656750652058,8.62441767726134
114,47.441050429080555,8.625843403918918
34,47.44735914977971,8.624658107564766
86,47.331306275326455,8.626047093053577
6,47.35380316066539,8.625224403229996
6,47.36189710502582,8.625404557392836
21,47.367293056810986,8.625524690672107
7,47.36638012049676,8.626828367696698
26,47.36727944494638,8.626848413947078
86,47.39424542791318,8.628774510532207
90,47.39607131396208,8.626165814013541
61,47.39785632681023,8.627530390663482
94,47.39965495778116,8.627570531414449
83,47.399641322530805,8.628895058826721
91,47.402366523053885,8.626306152438358
42,47.40595015808336,8.62771104547501
64,47.407748784420704,8.627751198474241
7,47.41223170729091,8.629176433546386
159,47.41765483535122,8.626647113009028
11,47.4230370663402,8.628092608928917
109,47.42483568277808,8.628132787806639
20,47.42663429816466,8.628172969410079
22,47.44103681374112,8.627168962500825
97,47.43921093099563,8.629779829391575
27,47.446418997525235,8.62861514703574
4,47.44820395258464,8.62998109785163
0,47.332178357786425,8.628712815815568
7,47.33307769106809,8.628732880923488
8,47.36364122170322,8.630739130677107
22,47.36543987047624,8.630779353824158
42,47.369050822910445,8.629536042369537
0,47.36903716504117,8.630859808291659
4,47.376231742196744,8.631020749929085
24,47.38973519410959,8.629998353055045
38,47.391520165188304,8.631362895766324
23,47.390607169677,8.632667065794044
55,47.394231778840336,8.630098903059437
59,47.39603041094678,8.630139127832113
50,47.399627672088556,8.630219585557915
26,47.41668725103861,8.633251810512489
72,47.41758656030679,8.633271984379517
113,47.44008289771038,8.632451020743286
123,47.4400692065822,8.633776553506625
68,47.44186781113144,8.633816937527397
78,47.44637801055926,8.632592219963726
0,47.450860817818935,8.634018898750957
40,47.45355871458461,8.634079500485814
5,47.332137366714896,8.63268136515908
14,47.33300929560943,8.635347237990576
23,47.351895214672936,8.635771105897689
46,47.35910353827768,8.63460914119631
29,47.359989147029424,8.63595285582588
99,47.3626871200437,8.636013451443628
5,47.368096777752385,8.634810920298778
26,47.37259338816715,8.634911835477943
84,47.37439203058406,8.634952206335067
22,47.38248590903422,8.6351339090426
26,47.39149279246398,8.634011543226856
0,47.39146535898156,8.63666018795237
19,47.392392108724295,8.634031720316933
34,47.423854298254376,8.636063477793567
38,47.42565291142057,8.63610392672349
5,47.42743779001399,8.637469595527813
59,47.44365270736347,8.63518294598787
63,47.443625247252754,8.63783418732655
33,47.332995570998634,8.636670107358949
48,47.34827043282964,8.638336842851205
45,47.350069087225556,8.638377310778504
84,47.36086099299428,8.638620175889315
41,47.369867969820774,8.637498854708657
222,47.37435082509694,8.638923896085187
6,47.437302617517915,8.64034330010204
61,47.34735734663226,8.639639835025257
59,47.3482566739667,8.639660090287348
102,47.359934129984325,8.641247008154908
5,47.36804181316405,8.640105879587567
110,47.37072599761076,8.641490499911468
139,47.37433705956525,8.640247791297515
29,47.373410163244316,8.642875259804342
0,47.39502135375301,8.6407143096436
36,47.409410348376795,8.641039058678782
26,47.40939655867195,8.64236382535368
58,47.40938275377261,8.643688591339481
23,47.42826819869667,8.644116032086547
56,47.43186541317355,8.644197483895326
14,47.34821530631425,8.643629828478993
31,47.34910081291064,8.64497341842152
0,47.35628157661107,8.646459650209723
13,47.366201787612745,8.644036417773137
126,47.368000430302864,8.644077091848512
152,47.36798660565016,8.64540082789229
75,47.369785246882145,8.645441549409512
0,47.377892947246046,8.644300848518919
57,47.39318132257105,8.644646818333992
29,47.408455789084776,8.646317729756618
51,47.40754262950056,8.64762205812445
61,47.40935509839045,8.646338121240742
22,47.410240556722506,8.64768329970799
86,47.4291536775314,8.645461651787205
63,47.44532725573259,8.647154347961129
130,47.44531339597775,8.648480007579177
17,47.45162233957847,8.64729730156015
14,47.331958160774334,8.649878341214233
0,47.35536840085773,8.647762699055791
4,47.356253857413726,8.649106538068871
23,47.35715318068028,8.649126956521206
4,47.35623997504588,8.650429980961906
6,47.35805250370033,8.64914737566486
12,47.36523319427632,8.650634419963437
0,47.371556190411084,8.648129922455965
41,47.38324732146812,8.648395278619923
4,47.39403909684247,8.648640326527941
0,47.39222659369538,8.649923815786027
7,47.39491064029494,8.65130956016934
8,47.40571626536564,8.65023058060639
0,47.405702370229086,8.651555252938527
0,47.41562253685545,8.649130721446896
12,47.44348703444741,8.651090352643337
84,47.44529952101827,8.649805666503482
77,47.44437242764872,8.652436473467937
21,47.445271725485505,8.652456982267813
54,47.446198819052114,8.649826131183234
37,47.44617102305418,8.652477491763714
38,47.44796961738657,8.652518512843754
92,47.382292418441715,8.653671224499496
47,47.384990363684395,8.653732743328417
9,47.411084309544094,8.653002942704976
61,47.331916441414016,8.65384685762762
20,47.38137916843047,8.654974786034055
102,47.38225056890817,8.657643488738701
0,47.393056295614855,8.656566050811318
0,47.40026473750975,8.655406004195312
6,47.34355184803821,8.659405775380522
8,47.35253108250509,8.66093502831804
30,47.37953864397365,8.658905794609957
0,47.38043795913147,8.658926387517457
55,47.3840212213658,8.660332896823583
89,47.38490652373246,8.661677667932642
139,47.38851778713355,8.660435997572108
80,47.39121572354554,8.660497866406288
15,47.451483041504424,8.66055543515005
0,47.34172518235053,8.662010762291231
0,47.346207772583085,8.663437112624418
58,47.38669112287468,8.663043148619625
81,47.387590435305945,8.663063814184767
69,47.38847570487543,8.664408720839129
63,47.33897099646886,8.667240917522893
17,47.34079778173048,8.66463624448642
173,47.38396508600385,8.665629412626684
21,47.38485032668245,8.666974270357995
52,47.38573555144962,8.668319172801972
102,47.38753417468489,8.668360682095154
4,47.43072900674443,8.666707169102501
0,47.430714922693205,8.66803245981687
12,47.4360966121687,8.669482497450831
0,47.3335468504037,8.669762374988462
0,47.33625893140327,8.66850171039509
59,47.33985623046608,8.668584666586376
60,47.338043476074084,8.669866173030949
0,47.34615149448767,8.66872986694507
108,47.38392282501746,8.669601792114763
91,47.38390870764783,8.670925917204041
55,47.42978741017735,8.670662227934736
75,47.429773280761566,8.671987494138822
0,47.440578978413114,8.670912008899995
17,47.441478274035504,8.670932828571454
41,47.44146414154584,8.67225838596362
57,47.38208180397411,8.673532482762477
65,47.38298111578724,8.673553323662146
47,47.384779738654345,8.673595007579848
16,47.42704708043688,8.674575393535115
78,47.42794637933202,8.674596269790582
0,47.4306442744325,8.674658902806138
5,47.42969788966392,8.394944198050965
4,47.44498668896949,8.395218833900918
149,47.400896831223086,8.397076891493178
232,47.40539358446859,8.397157786482648
100,47.40900196037827,8.395897698390382
0,47.41709609242718,8.396043162216134
4,47.41708511284898,8.397368177641384
38,47.4260895478526,8.39620484076632
8,47.42517922225146,8.397513887398725
45,47.42696691356268,8.398871534583934
41,47.42967594056662,8.397594856484986
0,47.429664943214775,8.398920184878312
19,47.43148560857551,8.396301874221834
62,47.399076130743154,8.39969367129303
64,47.40625991105173,8.40114820427499
143,47.40717028326977,8.399839685060334
40,47.42425787010734,8.400148082700635
60,47.42604553098653,8.40150579487217
4,47.445842055477044,8.400537921805215
4,47.44674139322703,8.400554171991573
8,47.39635601824578,8.40229400745847
22,47.394546263138075,8.403585933014284
47,47.398154721386845,8.402326537302024
60,47.39904302070173,8.403667368102964
13,47.40533847058301,8.403781400415493
101,47.404428053189626,8.405089807182796
324,47.410734560486546,8.403879163937235
204,47.40982414352395,8.405187701671693
17,47.44490957916173,8.404498795084917
60,47.44760759074774,8.404547747364237
114,47.44759651367919,8.40587352113588
100,47.400819571876404,8.406349163946912
82,47.39990912411293,8.407657415739305
318,47.410712406343166,8.406528874221403
160,47.41070130647638,8.407853728532839
51,47.421482334437975,8.409375243623769
63,47.42238167800313,8.409391635681024
56,47.42328102130762,8.409408028294232
27,47.424202584855706,8.406774041728484
24,47.424191482203796,8.40809923187359
16,47.42509082517251,8.408115603203852
96,47.42507970713414,8.409440815188647
28,47.44397696683424,8.408459529461823
42,47.44487630400519,8.408475913015993
24,47.39808818335493,8.410273785081081
10,47.44215603334302,8.411078038731265
0,47.45564606529894,8.41132450621739
5,47.35397509604908,8.414764638725366
62,47.38905001354062,8.415407075113311
8,47.39354677034194,8.41548950015293
122,47.39626718229552,8.412889975442717
211,47.39716653250798,8.412906419060416
120,47.398054709231936,8.414247401476965
81,47.40616002060389,8.41307088589571
115,47.41424296135838,8.414543894793896
8,47.41695217242666,8.413268319710744
14,47.418728490514056,8.415951338615159
23,47.4214265199699,8.416000847317402
9,47.39173686607136,8.416780908997675
109,47.38992694634671,8.418072230052445
180,47.397132967787776,8.416879964993795
43,47.39892044732604,8.418237547073241
108,47.411511305829094,8.418469085060929
169,47.41241065093744,8.418485627694166
14,47.41871728258384,8.417276390504876
0,47.34761217187908,8.422589123782892
0,47.35751641297115,8.421448140679521
43,47.38089968322026,8.421879300561658
128,47.38719515028769,8.421995446960794
68,47.389904466523845,8.420720898860482
82,47.39080381738667,8.420737472773274
152,47.39708800212851,8.422178018400334
0,47.401573462465244,8.423585651734717
5,47.44205511808496,8.4230087472453
75,47.38086580964617,8.425851627023377
84,47.388959974228825,8.426001566919975
95,47.39795346643888,8.426168220444364
111,47.38533991004586,8.428583359737923
46,47.387138611775306,8.428616770857166
104,47.38892595884482,8.429974492052184
42,47.38984800112943,8.427342561039051
45,47.39074735104825,8.427359246780501
79,47.389836662478515,8.42866689178158
24,47.392523356496305,8.430041415076897
18,47.397942141274704,8.427492753070583
211,47.39703145321803,8.428800572493543
69,47.39793080091762,8.428817285131105
49,47.41862707198318,8.427876785385031
28,47.41952641369873,8.427893489236757
99,47.45279052060389,8.429837828440016
44,47.45370120421978,8.428528655671915
0,47.3367291270222,8.43297415883539
34,47.356526460683604,8.432019597400425
13,47.372714873591036,8.432321259702215
12,47.38351848709489,8.431198297592738
49,47.39070190454112,8.432656655812957
21,47.389791155968645,8.433964209082502
21,47.39248920211507,8.434014603498081
65,47.39608659342833,8.434081804022433
0,47.44017710751057,8.432254585698459
68,47.33490757817046,8.435586561966215
27,47.35560430254156,8.43464980149687
6,47.356480800128836,8.437313599918173
13,47.38708169351597,8.435238080601938
13,47.394253606029395,8.438021520127624
158,47.39697452449069,8.43542311242611
52,47.42034602027484,8.437185822912037
25,47.44371731497142,8.43895008371171
43,47.452722089616415,8.43779320549299
12,47.45362141996181,8.437810087825323
95,47.454520750038746,8.437826970730717
33,47.45631940938651,8.437860738260857
42,47.335772595693875,8.439572326478276
9,47.351061730329775,8.439859280455543
36,47.35196108901174,8.439876165243648
90,47.35467063148523,8.438603369075269
81,47.35286044745016,8.43989305060334
51,47.40232478010625,8.440822626600843
0,47.41041887091717,8.440974904042886
0,47.41132969302646,8.439666964029856
45,47.4194237623491,8.43981909163159
115,47.440097023976996,8.441533652456252
81,47.44370584328915,8.4402757531688
17,47.334861753815105,8.440878414167754
4,47.33305153378348,8.442167539221094
10,47.33395089690558,8.442184457219701
23,47.33304002496637,8.443490455635704
77,47.33844770892526,8.442269055799903
24,47.35194960651694,8.4411995516315
0,47.358222095897034,8.443965001263125
8,47.36543995452377,8.441453227144084
144,47.39239745534652,8.444609747516774
35,47.39420767034391,8.443319268795992
30,47.396006362810155,8.443353183370414
44,47.402290254784106,8.44479653956753
0,47.40589915314228,8.443539754630187
0,47.409496523757525,8.443607615975274
73,47.41218302325973,8.444983401280835
24,47.41759059254818,8.443760337656077
15,47.43558885212124,8.442774420040289
15,47.33572658846971,8.444864261100225
20,47.34921699348438,8.445118786724889
44,47.35641185386209,8.445254586572458
4,47.36809192184668,8.446799125999856
63,47.37347647342863,8.448225098703487
51,47.37527517592436,8.448259165674907
37,47.39416149159008,8.448617008269716
4,47.39688264851185,8.446019146627531
5,47.39778199372344,8.446036150094155
60,47.3986813386803,8.446053154137092
85,47.40405427904532,8.44880455128382
22,47.40767477418668,8.446223226271128
42,47.40766321900456,8.447547996465843
53,47.414846375428894,8.449009223437491
5,47.417567523526955,8.446410372226744
5,47.41755596621883,8.447735388646878
21,47.4364420325025,8.448093331538251
32,47.376162948002225,8.44960018623346
34,47.374352652796574,8.450890014327335
65,47.39414990892227,8.449941441695799
208,47.3977356903392,8.451334242873093
129,47.40044532133875,8.450060935757818
15,47.40314335140393,8.450112156178362
89,47.412125166533606,8.451607808908875
0,47.36712297071891,8.45472469025092
28,47.39862342049978,8.45267588052391
46,47.398611791284765,8.454000424063889
37,47.39680145942334,8.455290646312243
0,47.40039883331004,8.455359290060306
56,47.413012889479305,8.452949813886688
105,47.41119093038618,8.455565277158572
61,47.45345961578244,8.45637286762985
34,47.45435894315112,8.45639006440268
0,47.33832026457235,8.456822577786301
68,47.35810611890226,8.457200385487608
87,47.359005473115985,8.457217565251199
15,47.36891002157998,8.45608277712094
44,47.36980937302976,8.456099941519476
20,47.371608075185165,8.45613427206058
16,47.37158472211854,8.458782013424388
97,47.39586709268996,8.459246910874874
27,47.39858848727594,8.456649509400386
52,47.39767746927295,8.457956845805745
24,47.40128651595781,8.456701061948785
61,47.40848124784147,8.456838561044332
91,47.41206692988802,8.458232202039738
0,47.42646800520679,8.457182472001316
4,47.4345503293414,8.458662745343897
0,47.44443127309015,8.46017798327749
25,47.3526749028593,8.461067521036705
81,47.35988144872603,8.459881904840682
50,47.36078080205816,8.4598991304474
54,47.36076908991042,8.461222731534853
108,47.360757362580436,8.462546332038285
20,47.36527756502723,8.459985267230628
73,47.367963906134,8.461360736134699
49,47.36977432182343,8.460071418599691
32,47.40123972327811,8.461999494104987
65,47.409345511172525,8.460830180246427
123,47.428208117002136,8.463843272515492
69,47.43003025366971,8.461227256286264
91,47.43001852643437,8.462552579814169
38,47.43182892039885,8.461261799278573
109,47.43362758607501,8.461296344614674
42,47.43542625069644,8.461330892294836
90,47.43451519030123,8.46263905369195
20,47.43540277866781,8.463981807573921
34,47.437213185456216,8.462690945060062
150,47.452501779514634,8.462985095948135
284,47.45340110617256,8.46300240422734
58,47.4542886848181,8.464345641072716
41,47.34725530321455,8.463610604027942
9,47.396707760348626,8.465886611041416
80,47.42998325351771,8.466528546875002
0,47.43088258622745,8.466545907673769
183,47.435379245826056,8.466632720502583
128,47.43718968223447,8.46534194878002
72,47.45156716550301,8.466945368665652
34,47.454276921865684,8.46567156846303
5,47.33643949044659,8.466049228731075
24,47.36072208949747,8.466517130036888
32,47.36252079346206,8.466551806408965
117,47.39038878328462,8.468413926446189
97,47.38947762980515,8.469720860224704
34,47.39489729465385,8.467176382956675
21,47.39579663725355,8.467193743182191
51,47.408375608324384,8.468761631378943
19,47.40928674559078,8.467454217189315
65,47.42727346636165,8.467801721996993
96,47.43175832659837,8.469214000422063
91,47.437154313373604,8.469318449944817
35,47.43624316307464,8.470626517018236
0,47.4380418233524,8.470661381878568
19,47.449733089257485,8.470888061154959
62,47.45064423853151,8.469579666805139
16,47.45063241553627,8.470905502165092
13,47.343575279675505,8.472803684879242
26,47.3453976666049,8.470192129358121
10,47.34538583636016,8.471515346082835
36,47.357089271263916,8.470418308990476
8,47.359787328015635,8.470470518427785
104,47.392163834888734,8.47109744561479
94,47.39215199435953,8.472421824369684
77,47.393950679248555,8.472456720816968
37,47.41642229297813,8.474218108406813
8,47.42542749874494,8.473067791782317
4,47.42541563568654,8.474392998021331
53,47.428137345511104,8.471794929029294
57,47.42632683177818,8.473085261611537
70,47.42811363340466,8.474445476473548
57,47.42993601013815,8.471829828041034
62,47.442514781363435,8.473399819901896
47,47.440704258097014,8.474690446547797
12,47.44522461683828,8.472126565269724
33,47.44972125125286,8.472213873507494
53,47.33365861927566,8.475257751831036
127,47.33546920863682,8.473969736057994
28,47.33906663808107,8.47403956113416
19,47.339042874125674,8.476685677910098
9,47.350746380148045,8.475589906851448
10,47.35073448800042,8.476913255188864
58,47.38401039295308,8.477561523654913
122,47.387619667946176,8.476307390845301
108,47.38850711069084,8.477649189832292
109,47.39120513830242,8.477701796668423
133,47.40561837359665,8.475333032289136
28,47.40740516054647,8.476692793313063
122,47.41281307313722,8.475473061364006
104,47.413712409418046,8.475490567669112
234,47.4145879480985,8.478157946720751
80,47.44246722281116,8.478702343818448
15,47.44787509578757,8.477482012596232
34,47.44877442160843,8.477499564491684
79,47.33632098012763,8.479279154777878
38,47.34621389043327,8.479472185216698
21,47.382199789802016,8.478850591150227
59,47.388495195003685,8.478973476164317
106,47.38939453759471,8.478991033545745
278,47.39209256384906,8.479043709259914
61,47.40558266076163,8.479307168182684
120,47.40647006364118,8.480649470026549
110,47.41547536179719,8.479500456554074
25,47.414564089967904,8.480807816492995
34,47.441555967871764,8.480010380765734
28,47.44245529516016,8.480027973308882
12,47.444253948938616,8.480063160186216
12,47.44695192760764,8.480115944980337
86,47.342580618678426,8.483371419046689
13,47.344379327240304,8.483406652411023
0,47.37228311559799,8.481305311046972
79,47.378566578257924,8.482752501803068
137,47.37946592301812,8.482770119707824
51,47.38036526752774,8.48278773820943
70,47.37945394857321,8.484094180062709
94,47.38035329288271,8.484111820920196
154,47.38307525960829,8.481516446915746
117,47.38215198074912,8.48414710442813
88,47.38666067206099,8.482911084435365
216,47.387548038311785,8.484252969298097
188,47.38937066025157,8.481639649151354
81,47.39025804053372,8.482981581129064
261,47.3893467221479,8.484288262371066
137,47.39114540497208,8.48432355783599
255,47.393843427307,8.484376505518899
110,47.396565388660576,8.481780487495405
40,47.407357450669124,8.481991816627067
99,47.40914415821968,8.483351845604785
53,47.410942830196305,8.483387122637003
38,47.44243139424259,8.482679230497983
18,47.44600473579184,8.485401219999002
0,47.44782734997917,8.48278506722695
28,47.338059867033074,8.485929409884104
23,47.34074592055704,8.487305483790625
13,47.36682709599785,8.487818509561114
7,47.368625790141515,8.48785390922014
47,47.369525136841524,8.487871609948824
25,47.37582055678087,8.48799553183743
255,47.37761924594807,8.488030943488443
586,47.380317277822236,8.488084065463617
154,47.38392667115346,8.486830732816541
36,47.38663670477915,8.485559562283768
7,47.38753604687568,8.485577230285262
173,47.39021004200318,8.488278892239707
72,47.40732150871129,8.485966077844965
58,47.41090684024549,8.487361650624623
0,47.33442636836997,8.48982760708805
38,47.33893518511805,8.48859317399713
12,47.34343195553031,8.488681696421368
0,47.34791667656235,8.490093509212912
67,47.370412450110564,8.489213145721134
75,47.37129974754411,8.490554726188996
112,47.37309843840013,8.490590221240303
83,47.375808522391395,8.489319500381946
92,47.3757964728157,8.490643468325965
199,47.387499981430054,8.489550009651666
140,47.38929866365946,8.489585481628561
0,47.427970083873966,8.490348711080069
63,47.36769029990295,8.49180750950207
152,47.37758309601255,8.492002981438088
34,47.37755892012191,8.494651003728706
17,47.378458263322145,8.4946688222247
17,47.38656443839012,8.493504981437312
315,47.38925036213019,8.49488269126973
70,47.392871903082565,8.49230521774179
36,47.39556992027295,8.492358571635439
120,47.39825585017445,8.49373645673731
150,47.40275253555488,8.493825512858578
81,47.40366395807292,8.492518665870268
